tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30hnupre	029107_1	nu	1	45	43.655	2.29	2.29	0.0	82	45	3	16	16	5642	706	0.38108062744140625	0.32915496826171875	1.1672210693359375	369.8	77.6	57.2	0.0	13637.7	0.2	2707.1	12232.7	141.4	287.8	745.9	10753.3	0.0	201.4	368.4	553.3	730.7	0.381	0.000	0.000	0.000	0.329	0.000	0.073	1.167	0.000	0.000	0.000	0.001	0.000	0.152	0.000	0.000	0.000
d30hnupre	029107_20	nu	1	70	67.74	3.38	3.3838558197021484	0.003855819702148544	108	73	10	29	29	10176	1145	0.33271026611328125	0.26331329345703125	2.4149036407470703	322.5	71.0	51.6	0.0	9882.0	0.2	1473.8	23589.7	129.8	144.5	337.2	28204.2	0.0	198.4	540.3	1033.2	933.7	0.333	0.000	0.000	0.000	0.263	0.000	0.034	2.415	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.000
d30hnupre	029107_21	nu	1	74	69.125	3.21	3.2128334045410156	0.0028334045410156605	94	66	11	26	26	9653	1245	0.3415565490722656	0.3026466369628906	2.225465774536133	344.2	73.2	74.8	0.0	11043.0	0.2	1593.0	18496.0	135.6	12.3	34.8	32951.1	0.0	209.2	953.8	1126.2	1066.4	0.342	0.000	0.000	0.000	0.303	0.000	0.003	2.225	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.000
d30hnupre	029107_22	nu	1	24	19.989	1.76	1.772451400756836	0.012451400756835929	92	70	3	18	18	7057	899	0.18445205688476562	0.15388107299804688	1.0575485229492188	235.6	46.1	34.2	0.0	5080.6	0.1	872.4	10340.3	80.7	1.5	9.8	1553.7	0.0	168.5	162.7	456.4	442.4	0.184	0.000	0.000	0.000	0.154	0.000	0.035	1.058	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.002	0.000
d30hnupre	029107_23	nu	1	83	79.112	3.23	3.2323265075683594	0.0023265075683593928	100	72	6	27	27	10197	1190	0.2368316650390625	0.18799972534179688	2.4371719360351562	269.7	63.1	45.9	0.0	7252.8	0.2	1007.5	21506.4	100.5	365.3	1446.2	43723.4	0.0	194.4	585.6	1102.2	735.1	0.237	0.000	0.001	0.000	0.188	0.000	0.027	2.437	0.000	0.001	0.001	0.001	0.000	0.153	0.000	0.000	0.003
d30hnupre	029107_24	nu	1	41	36.134	2.63	2.6323699951171875	0.0023699951171876066	86	58	3	25	25	8611	1193	0.33956146240234375	0.3611030578613281	1.588754653930664	327.6	72.7	55.3	0.0	14461.9	0.2	2515.9	13248.7	121.1	0.8	4.9	2549.3	0.0	182.2	275.6	685.3	770.9	0.340	0.000	0.000	0.000	0.361	0.000	0.000	1.589	0.000	0.000	0.000	0.002	0.000	0.153	0.000	0.000	0.002
d30hnupre	029107_25	nu	1	65	62.394	4.33	4.33	0.0	87	62	4	25	25	10573	986	0.4167900085449219	0.30770111083984375	3.2068824768066406	433.2	92.1	60.7	0.0	13065.7	0.2	1807.1	25383.9	157.1	91.2	522.7	16422.4	0.0	207.1	565.2	1570.9	934.5	0.417	0.000	0.000	0.000	0.308	0.000	0.056	3.207	0.001	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.001
d30hnupre	029107_26	nu	1	38	36.228	2.58	2.58	0.0	92	62	10	26	26	9994	1037	0.3516273498535156	0.25504302978515625	1.5437507629394531	343.9	72.7	52.5	0.0	10029.3	0.2	2032.6	13898.9	114.7	67.0	247.7	6332.5	0.0	214.9	380.7	724.5	871.2	0.352	0.000	0.000	0.000	0.255	0.000	0.068	1.544	0.000	0.000	0.001	0.001	0.000	0.153	0.000	0.000	0.018
d30hnupre	029107_27	nu	1	36	34.12	2.93	2.93	0.0	96	67	5	23	23	8798	1076	0.2730369567871094	0.24381637573242188	2.0281410217285156	293.7	62.0	43.7	0.0	8289.0	0.2	1262.2	18739.7	105.1	3.2	15.8	2546.2	0.0	195.3	237.1	839.5	697.1	0.273	0.000	0.000	0.000	0.244	0.000	0.041	2.028	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.002
d30hnupre	029107_28	nu	1	39	37.916	2.34	2.34	0.0	84	62	5	18	18	7466	1133	0.2605018615722656	0.22910308837890625	1.4460372924804688	286.4	58.6	42.8	0.0	8108.8	0.2	1664.6	12796.4	111.5	35.6	297.9	11662.2	0.0	195.1	580.1	622.3	625.2	0.261	0.000	0.000	0.000	0.229	0.000	0.062	1.446	0.000	0.000	0.001	0.000	0.000	0.153	0.003	-0.000	-0.001
d30hnupre	029107_29	nu	1	73	69.508	3.39	3.39	0.0	112	83	2	25	25	9451	962	0.3322639465332031	0.22129440307617188	2.4807262420654297	380.9	77.5	62.3	0.0	9115.2	0.2	996.8	22848.8	109.2	49.9	225.6	31955.6	0.0	194.0	974.0	1157.2	751.7	0.332	0.000	0.000	0.000	0.221	0.000	0.012	2.481	0.000	0.000	0.002	0.000	0.000	0.152	0.004	0.000	0.000
