# doc pdvd/50 r2 d51_dqdx_rr_apa.py det=pdvd ref=stm/pdvd_ref_dqdx_045.json status=0 max_abs_x=305 low_thr=21586 (0.40 x plateau 53965.5) complete_max_flow=0.05 files=120
det	event	block	cluster	status	npts	nkept	ngood	length	len_kept	pts_per_cm	kink	exit_L	left_L	has_left	f_low	rrmin	rrmax	reach	nbins	contrast	k_muon	shape_muon	k_proton	shape_proton	best	med_chi2	doc55	complete	n_u0	n_u1	med_0_1	med_1_2	med_2_3	med_3_5	med_5_7	med_7_10	med_10_15	med_15_20	med_20_30	med_30_40	med_40_60	n_0_1	n_1_2	n_2_3	n_3_5	n_5_7	n_7_10	n_10_15	n_15_20	n_20_30	n_30_40	n_40_60
pdvd	039349_4_d51vstm	560	56	0	371	371	306	245.1197	245.1197	1.2484	371	245.0025	0.0000	0	0.0196	0.0000	202.4528	1	7	0.8655	0.8062	0.1341	0.4903	0.1851	muon	1.5747	0	1	0	306	nan	nan	nan	nan	62767	48960	46968	48592	51776	51958	54224	2	2	2	2	3	3	8	8	16	15	30
pdvd	039349_4_d51vstm	600	60	0	619	619	542	400.1623	400.1623	1.3545	619	400.6972	0.0000	0	0.0000	0.0000	352.4263	1	8	1.0319	0.8214	0.2936	0.4968	0.3137	muon	1.3301	0	1	0	542	nan	nan	nan	58509	39484	51515	95933	60454	47365	48853	53247	2	1	2	3	4	4	8	7	15	14	30
pdvd	039349_50_d51vstm	150	15	0	98	98	57	63.5434	63.5434	0.8970	98	64.1434	0.0000	0	0.0000	0.0000	36.4800	1	7	0.9543	0.9854	0.2422	0.5865	0.2624	muon	1.7112	0	1	57	0	nan	nan	nan	62661	62296	58677	95180	68958	64213	69786	nan	2	2	1	3	4	3	7	8	16	11	0
pdvd	039349_50_d51vstm	170	17	0	138	138	100	85.8508	85.8508	1.1648	138	86.4508	0.0000	0	0.1000	23.1447	85.8508	0	3	nan	1.0761	0.0426	0.6908	0.0802	muon	1.6933	0	0	100	0	nan	nan	nan	nan	nan	nan	nan	nan	60111	62330	61278	0	0	0	0	0	0	0	0	10	17	32
pdvd	039349_50_d51vstm	450	45	0	402	402	340	262.6670	262.6670	1.2944	402	261.5591	0.0000	0	0.0118	0.0000	220.6220	1	8	1.1784	1.0565	0.0976	0.6390	0.0725	proton	1.2431	0	1	0	340	nan	nan	nan	111598	94878	78424	74414	63017	56923	53337	53875	2	2	2	3	4	4	7	7	16	15	31
pdvd	039349_50_d51vstm	460	46	0	334	334	330	214.6540	214.6540	1.5374	334	215.2540	0.0000	0	0.0091	0.0000	212.2044	1	8	0.9218	0.8188	0.3152	0.4952	0.3221	muon	1.1342	0	1	0	330	nan	nan	nan	42898	48402	98340	82779	44886	48830	47746	46850	2	2	1	4	3	5	7	6	15	14	31
pdvd	039349_50_d51vstm	580	58	0	56	56	56	34.1623	34.1623	1.6392	56	34.7623	0.0000	0	0.1250	0.0000	34.1623	1	7	1.1816	0.5478	0.6991	0.3260	0.6750	proton	1.4708	0	0	0	56	nan	nan	nan	54938	48977	52854	48204	54477	51409	5758	nan	2	2	2	3	3	4	8	8	16	8	0
pdvd	039349_51_d51vstm	160	16	0	119	119	118	75.0612	75.0612	1.5721	119	75.6612	0.0000	0	0.0169	0.0000	75.0612	1	7	0.5594	0.7711	0.2392	0.4689	0.2742	muon	3.0835	0	1	118	0	nan	nan	nan	nan	44620	52213	51270	61661	33175	55717	55029	2	2	2	2	4	5	7	8	16	17	30
pdvd	039349_51_d51vstm	170	17	0	101	101	101	66.3340	66.3340	1.5226	101	66.9340	0.0000	0	0.0297	0.0000	66.3340	1	8	0.2634	0.7512	0.2899	0.4544	0.3282	muon	1.9534	0	1	101	0	nan	nan	nan	34883	48678	55698	51144	50942	54739	55140	55953	2	2	1	3	3	6	8	7	14	15	29
pdvd	039349_51_d51vstm	210	21	0	143	143	143	90.9266	90.9266	1.5727	143	91.5266	0.0000	0	0.0629	0.0000	90.9266	1	8	0.2329	1.0533	0.3366	0.6371	0.3524	muon	2.0255	0	0	143	0	nan	nan	nan	52019	50743	120108	93035	71964	71685	63190	64640	2	2	1	4	3	5	8	8	14	16	32
pdvd	039349_51_d51vstm	240	24	0	441	426	426	288.0217	278.6366	1.5289	425	277.4596	10.0557	1	0.0939	0.0000	278.6366	1	8	1.2868	1.0083	0.0930	0.6098	0.1197	muon	1.5795	0	0	426	0	nan	nan	nan	94290	72900	65801	65416	63175	71732	61319	53309	2	2	1	3	4	4	8	8	17	16	33
pdvd	039349_51_d51vstm	250	25	0	88	88	88	53.8986	53.8986	1.6327	88	54.4986	0.0000	0	0.0114	0.0000	53.8986	1	8	1.4308	1.2112	0.0755	0.7326	0.0533	proton	1.7776	0	1	88	0	nan	nan	nan	112421	109662	98738	79096	71609	70885	63174	61537	2	2	1	3	3	5	9	8	17	16	22
pdvd	039349_51_d51vstm	290	29	0	114	112	112	70.7114	69.7389	1.6060	111	69.7380	1.5735	1	0.0000	0.0000	69.7389	1	7	1.8956	1.1385	0.0505	0.6929	0.0774	muon	1.7545	0	1	112	0	nan	nan	nan	104633	nan	79914	83321	69439	63952	62334	65854	2	2	2	3	2	5	9	7	15	15	34
pdvd	039349_51_d51vstm	440	44	0	228	228	172	146.0969	146.0969	1.1773	228	146.6969	0.0000	0	0.0930	0.0000	108.8690	1	8	1.2259	0.8722	0.2309	0.5275	0.2374	muon	1.1466	0	0	0	172	nan	nan	nan	49733	78948	83174	79072	44968	48032	46162	53373	2	2	1	4	3	5	7	8	16	16	31
pdvd	039349_51_d51vstm	590	59	0	459	459	458	297.1494	297.1494	1.5413	459	297.4300	0.0000	0	0.0415	0.0000	297.1494	1	8	1.0251	0.9225	0.1156	0.5579	0.1596	muon	2.0341	0	1	0	458	nan	nan	nan	67986	62906	64530	61790	62116	59614	59757	56994	2	1	2	3	3	4	8	9	14	16	32
pdvd	039349_52_d51vstm	360	36	0	319	319	262	202.2185	202.2185	1.2956	319	202.8185	0.0000	0	0.0496	0.0000	166.3135	1	8	0.5321	0.6852	0.7827	0.4144	0.8031	muon	1.0870	0	1	0	262	nan	nan	nan	35931	8256	69539	82704	68118	63235	53312	50899	2	2	2	3	4	4	8	7	16	16	31
pdvd	039349_52_d51vstm	500	50	0	63	63	0	39.8233	39.8233	0.0000	63	40.4233	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.5821	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_52_d51vstm	520	52	0	189	189	130	121.6633	121.6633	1.0685	189	122.2633	0.0000	0	0.0154	0.0000	83.0285	1	8	2.5590	0.9327	0.1175	0.5641	0.0900	proton	1.4315	0	1	0	130	nan	nan	nan	97695	88047	66695	61531	61619	54016	42889	46624	2	2	1	3	3	4	8	8	16	15	33
pdvd	039349_53_d51vstm	200	20	0	208	208	116	132.0980	132.0980	0.8781	208	132.6980	0.0000	0	0.0086	0.0000	73.2896	1	7	0.9088	0.9235	0.2319	0.5621	0.2601	muon	1.6231	0	1	116	0	nan	nan	nan	52986	nan	55469	85789	56451	60521	58405	58332	2	2	1	4	2	5	8	8	17	16	29
pdvd	039349_53_d51vstm	450	45	0	440	420	418	284.0084	270.6245	1.5446	419	270.6130	14.0476	1	0.0311	0.0000	270.6245	1	8	2.0026	1.0655	0.1028	0.6444	0.1104	muon	1.6078	0	1	0	418	nan	nan	nan	96414	74069	97031	65591	66215	68878	57658	57003	2	1	2	3	3	4	8	8	15	15	30
pdvd	039349_53_d51vstm	460	46	0	458	458	397	302.2305	302.2305	1.3136	458	293.9113	0.0000	0	0.0882	0.0000	263.0339	1	7	0.1527	0.6405	0.1823	0.3898	0.2054	muon	1.4638	0	0	0	397	nan	nan	nan	41621	nan	39439	51916	40900	42720	45642	33322	2	2	2	3	2	5	8	7	15	16	32
pdvd	039349_53_d51vstm	510	51	0	369	369	369	236.7321	236.7321	1.5587	369	237.2752	0.0000	0	0.0190	0.0000	236.7321	1	8	1.3358	0.9388	0.0682	0.5678	0.0653	proton	1.7333	0	1	0	369	nan	nan	nan	80675	74836	80618	60549	57627	58178	53019	47238	2	1	2	3	3	5	8	8	15	16	32
pdvd	039349_53_d51vstm	560	56	0	71	71	1	45.0212	45.0212	0.0222	71	45.6212	0.0000	0	0.0000	0.0000	0.0000	0	0	nan	nan	nan	nan	nan	none	1.7039	0	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	0	0	0	0	0	0	0	0	0	0
pdvd	039349_54_d51vstm	180	18	0	465	465	402	299.4672	299.4672	1.3424	465	299.2634	0.0000	0	0.0149	0.0000	259.9101	1	8	0.9857	0.9688	0.1592	0.5859	0.1850	muon	1.4791	0	1	402	0	nan	nan	nan	65103	70134	77813	64405	56083	78425	56981	55486	2	1	1	4	3	4	9	7	15	16	32
pdvd	039349_54_d51vstm	200	20	0	468	468	467	302.7038	302.7038	1.5428	468	303.2883	0.0000	0	0.0300	0.0000	302.7038	1	7	1.0235	0.8758	0.1996	0.5330	0.2410	muon	1.9099	0	1	467	0	nan	nan	nan	51263	nan	57650	57023	59413	61299	55083	59892	2	2	1	4	2	6	8	8	16	15	29
pdvd	039349_54_d51vstm	300	30	0	222	207	207	142.2324	129.1734	1.6025	206	129.1550	13.6773	1	0.0193	0.0000	129.1734	1	8	1.6390	1.0738	0.0812	0.6495	0.1084	muon	2.1184	0	1	207	0	nan	nan	nan	84350	76156	79846	74657	71444	72748	62960	57883	2	2	1	3	3	5	8	6	15	16	33
pdvd	039349_54_d51vstm	540	54	0	292	281	205	183.8657	177.0795	1.1577	280	177.0465	7.4192	1	0.0049	0.0000	129.1533	1	8	1.8917	0.9552	0.0260	0.5777	0.0539	muon	1.6976	0	1	0	205	nan	nan	nan	86896	76729	73674	62241	59746	56019	52326	53096	2	1	2	4	3	4	8	8	15	16	31
pdvd	039349_54_d51vstm	560	56	0	53	53	49	32.9007	32.9007	1.4893	53	33.5007	0.0000	0	0.3469	0.0000	32.9007	1	5	0.4161	0.4939	1.1746	0.2969	1.2024	muon	4.8144	0	0	0	49	nan	nan	nan	nan	nan	16698	4950	71377	52229	100250	nan	2	2	1	0	2	6	8	8	15	5	0
pdvd	039349_54_d51vstm	621	62	0	125	125	125	79.6568	79.6568	1.5692	125	80.2568	0.0000	0	0.0320	0.0000	79.6568	1	8	1.3271	0.7129	0.2625	0.4312	0.3094	muon	1.7999	0	1	0	125	nan	nan	nan	43042	41632	47199	44394	53565	45899	47206	62824	2	2	1	3	4	5	7	8	15	17	30
pdvd	039349_54_d51vstm	651	65	0	223	223	223	139.4264	139.4264	1.5994	223	140.0264	0.0000	0	0.1121	0.0000	139.4264	1	7	0.7503	0.5332	0.1618	0.3245	0.2036	muon	2.1201	0	0	0	223	nan	nan	nan	45154	nan	37672	25846	36895	31003	34956	35695	2	2	1	3	2	5	8	8	15	17	33
pdvd	039349_54_d51vstm	660	66	0	462	462	454	298.6106	298.6106	1.5204	462	299.2106	0.0000	0	0.1872	0.0000	298.6106	1	7	1.1267	0.3276	0.2551	0.1992	0.2385	proton	1.4925	0	0	0	454	nan	nan	nan	nan	25812	32027	20060	28553	12836	21896	14055	2	2	2	2	4	4	8	8	8	17	32
pdvd	039349_55_d51vstm	240	24	0	484	484	406	309.3250	309.3250	1.3125	484	309.9231	0.0000	0	0.0345	0.0000	261.3868	1	8	2.3128	0.8941	0.2366	0.5408	0.2762	muon	1.8686	0	1	406	0	nan	nan	nan	54775	49539	65762	56604	64574	68404	60272	62316	2	1	2	3	3	6	8	8	17	15	31
pdvd	039349_55_d51vstm	310	31	0	302	302	240	200.5133	200.5133	1.1969	302	200.6068	0.0000	0	0.0667	0.0000	160.9765	1	8	0.9682	0.8444	0.1051	0.5107	0.1388	muon	1.6596	0	0	240	0	nan	nan	nan	70030	54548	71200	55205	53295	52937	47724	52439	2	1	1	4	3	5	7	7	15	15	30
pdvd	039349_55_d51vstm	550	55	0	346	346	290	220.2479	220.2479	1.3167	346	220.8479	0.0000	0	0.0310	0.0000	183.5012	1	7	0.9667	0.4804	0.6154	0.2922	0.6479	muon	1.0989	0	1	0	290	nan	nan	nan	nan	39094	30086	7999	35586	45986	42934	41325	2	2	2	2	3	5	9	8	15	15	30
pdvd	039349_56_d51vstm	180	18	0	157	157	157	99.0758	99.0758	1.5846	157	99.6758	0.0000	0	0.0446	0.0000	99.0758	1	8	1.1296	0.8291	0.1872	0.5014	0.2048	muon	1.9060	0	1	157	0	nan	nan	nan	53243	57419	84548	53316	57444	44225	54702	47819	2	2	1	4	3	6	8	8	15	16	32
pdvd	039349_56_d51vstm	230	23	0	361	361	361	226.1423	226.1423	1.5963	361	226.7423	0.0000	0	0.0222	0.0000	226.1423	1	8	0.4623	0.8937	0.1997	0.5405	0.2320	muon	2.5159	0	1	361	0	nan	nan	nan	61755	51971	55685	78336	63288	58036	56966	56973	2	2	2	3	3	5	7	9	15	16	29
pdvd	039349_56_d51vstm	280	28	0	151	151	150	94.5409	94.5409	1.5866	151	95.1409	0.0000	0	0.0467	0.0000	94.5409	1	8	1.9932	0.7639	0.2513	0.4620	0.2581	muon	2.9006	0	1	150	0	nan	nan	nan	59008	55104	81043	53461	59074	28657	36899	54035	2	1	1	4	3	5	8	8	14	16	32
pdvd	039349_56_d51vstm	301	30	0	36	36	36	23.2735	23.2735	1.5468	36	23.8735	0.0000	0	0.0833	0.0000	23.2735	1	5	2.9669	0.7171	0.4922	0.4234	0.4760	proton	1.1746	0	0	36	0	nan	nan	nan	62937	nan	58256	84019	59187	17148	nan	nan	2	2	1	3	2	5	8	8	5	0	0
pdvd	039349_56_d51vstm	360	36	0	345	330	266	224.6726	214.4322	1.2405	329	213.9269	10.7878	1	0.0113	0.0000	172.4487	1	9	1.8274	0.9991	0.1764	0.6093	0.1488	proton	1.2254	0	1	0	266	99744	nan	nan	99593	89832	77159	78820	65028	61747	54354	54972	3	1	1	3	4	4	7	7	16	16	31
pdvd	039349_56_d51vstm	410	41	0	390	390	327	259.0736	259.0736	1.2622	390	255.8381	0.0000	0	0.0031	0.0000	216.0026	1	8	3.1347	1.0097	0.0740	0.6107	0.0683	proton	1.3392	1	1	0	327	nan	nan	nan	100619	88390	71804	66541	67084	54846	51642	54899	2	1	2	4	3	4	8	7	16	14	29
pdvd	039349_56_d51vstm	470	47	0	234	234	184	151.6915	151.6915	1.2130	234	152.2915	0.0000	0	0.0054	0.0000	118.7931	1	8	0.9303	0.7661	0.2317	0.4634	0.2696	muon	1.4847	0	1	0	184	nan	nan	nan	48445	43754	47821	53023	61598	53317	55186	49987	2	2	1	3	3	5	8	7	16	16	30
pdvd	039349_56_d51vstm	530	53	0	505	505	445	327.3259	327.3259	1.3595	505	327.3819	0.0000	0	0.0180	0.0000	289.7594	1	9	2.7066	0.9807	0.0840	0.5981	0.1018	muon	1.4815	1	1	0	445	145336	nan	nan	71177	86807	71746	68216	65436	60414	57301	55287	3	1	2	3	3	5	6	8	18	14	31
pdvd	039349_57_d51vstm	220	22	0	462	462	388	294.1400	294.1400	1.3191	462	294.1588	0.0000	0	0.0129	0.0000	249.5315	1	7	0.6658	0.9096	0.2149	0.5536	0.2486	muon	1.2417	0	1	388	0	nan	nan	nan	50489	nan	59352	69554	59799	58442	64630	56044	2	2	1	4	2	5	9	8	15	15	30
pdvd	039349_57_d51vstm	260	26	0	276	276	276	181.7602	181.7602	1.5185	276	181.7131	0.0000	0	0.0290	0.0000	181.7602	1	5	0.0770	1.0496	0.2175	0.6512	0.2502	muon	1.0999	0	1	276	0	nan	nan	nan	nan	nan	nan	53174	54838	86279	62473	63570	2	1	0	1	0	1	8	7	16	16	30
pdvd	039349_57_d51vstm	270	27	0	237	237	237	152.3585	152.3585	1.5555	237	152.9585	0.0000	0	0.0380	0.0000	152.3585	1	8	0.9308	1.0311	0.2560	0.6236	0.3013	muon	1.8291	0	1	237	0	nan	nan	nan	72552	62282	69674	65452	75844	56915	57523	102404	2	1	2	3	3	4	8	8	17	16	32
pdvd	039349_57_d51vstm	670	67	0	504	504	440	322.4924	322.4924	1.3644	504	322.8396	0.0000	0	0.0341	0.0000	279.8830	1	9	1.0038	0.7492	0.3659	0.4569	0.3766	muon	1.4976	0	1	0	440	59635	nan	nan	45542	52329	51140	54530	61488	49279	81468	49894	3	1	2	3	3	4	9	8	17	14	32
pdvd	039349_58_d51vstm	210	21	0	41	41	41	25.3517	25.3517	1.6172	41	25.9517	0.0000	0	0.0000	0.0000	25.3517	1	6	1.2420	0.8924	0.1677	0.5251	0.1828	muon	1.8849	0	1	41	0	nan	nan	nan	94627	60135	56186	57183	52422	69589	nan	nan	2	2	1	3	4	5	7	7	10	0	0
pdvd	039349_58_d51vstm	690	69	0	64	64	52	40.3157	40.3157	1.2898	64	40.9157	0.0000	0	0.0192	7.7043	40.3157	0	5	nan	0.7401	0.1082	0.4450	0.1411	muon	2.4161	0	1	0	52	nan	nan	nan	nan	nan	47479	44407	48297	48579	47183	nan	0	0	0	0	0	5	9	9	14	14	1
pdvd	039349_58_d51vstm	720	72	0	198	198	130	125.9363	125.9363	1.0323	198	126.3346	0.0000	0	0.1231	0.0000	84.5290	1	8	1.5276	0.7976	0.3841	0.4824	0.3896	muon	1.2842	0	0	0	130	nan	nan	nan	98007	87505	81187	25228	30293	54141	51897	44941	2	2	1	3	3	4	8	8	17	15	28
pdvd	039349_59_d51vstm	140	14	0	42	42	42	25.4135	25.4135	1.6527	42	26.0135	0.0000	0	0.1905	0.0000	25.4135	1	6	2.6876	0.6068	0.3547	0.3570	0.3390	proton	1.5384	0	0	42	0	nan	nan	nan	47024	45357	76281	55530	36657	19897	nan	nan	2	2	1	4	3	4	8	8	10	0	0
pdvd	039349_59_d51vstm	250	25	0	136	134	134	86.6621	85.4488	1.5682	133	85.4543	1.8078	1	0.0000	0.0000	85.4488	1	8	0.7282	0.9195	0.2613	0.5561	0.2875	muon	2.1135	0	1	134	0	nan	nan	nan	51867	56879	54406	82073	78087	56743	65229	55054	2	2	1	3	3	5	8	8	16	16	31
pdvd	039349_59_d51vstm	290	29	0	253	253	253	157.9564	157.9564	1.6017	253	158.5564	0.0000	0	0.0277	0.0000	157.9564	1	8	0.7197	1.0099	0.4106	0.6108	0.4284	muon	1.5898	0	1	253	0	nan	nan	nan	48014	56661	58555	67007	141601	86463	59359	57216	2	2	1	3	4	5	8	8	15	16	32
pdvd	039349_59_d51vstm	610	61	0	441	413	413	285.7486	267.8517	1.5419	412	267.6206	18.5333	1	0.0169	0.0000	267.8517	1	8	2.4498	1.0425	0.1251	0.6305	0.1210	proton	1.4297	0	1	0	413	nan	nan	nan	95392	97202	84888	76048	59562	47060	58186	58622	2	2	2	3	4	5	7	8	16	15	30
pdvd	039349_5_d51vstm	540	54	0	488	488	487	312.8488	312.8488	1.5567	488	311.1930	0.0000	0	0.0103	0.0000	312.8488	1	8	1.9907	0.8915	0.2819	0.5392	0.3027	muon	1.7798	0	1	0	487	nan	nan	nan	101395	46872	38652	76761	65501	58751	57959	52020	2	2	1	3	3	5	8	9	15	16	31
pdvd	039349_5_d51vstm	640	64	0	669	638	638	431.9725	413.9673	1.5412	637	411.5357	18.5671	1	0.0141	0.0000	413.9673	1	8	1.3846	0.9311	0.2125	0.5631	0.2471	muon	2.1526	0	1	0	638	nan	nan	nan	69913	48153	61199	64705	75778	63928	59496	60285	2	2	2	3	3	4	7	9	16	11	33
pdvd	039349_5_d51vstm	650	65	0	82	54	54	65.3720	34.1481	1.5813	53	34.1065	29.5325	1	0.0000	0.0000	34.1481	1	7	1.4670	1.0579	0.1054	0.6296	0.1355	muon	2.0145	0	1	0	54	nan	nan	nan	84091	73959	80893	66275	68379	67421	72022	nan	2	2	1	3	3	5	8	8	15	7	0
pdvd	039349_60_d51vstm	400	40	0	507	507	440	326.9148	326.9148	1.3459	507	326.9958	0.0000	0	0.0205	0.0000	286.0049	1	7	1.3485	0.9774	0.2226	0.5949	0.2186	proton	1.3827	0	1	0	440	nan	nan	nan	56815	nan	94381	75256	72568	63634	45209	51811	2	2	1	4	2	5	7	9	18	16	31
pdvd	039349_60_d51vstm	460	46	0	91	91	90	140.2645	140.2645	0.6416	91	140.8645	0.0000	0	0.5333	0.0000	140.2645	1	4	nan	0.2274	0.6325	0.1321	0.6293	proton	5.6425	0	0	0	90	nan	nan	nan	25416	38109	17277	5644	nan	nan	nan	nan	2	1	2	3	3	5	7	0	0	0	0
pdvd	039349_60_d51vstm	470	47	0	152	152	112	92.2441	92.2441	1.2142	152	92.7743	0.0000	0	0.6429	0.0000	92.2441	1	5	8.7042	0.1180	0.9216	0.0728	0.8919	proton	1.4390	0	0	0	112	nan	nan	nan	40049	18328	nan	nan	nan	2035	3348	5992	2	2	2	3	3	1	0	2	17	16	17
pdvd	039349_61_d51vstm	180	18	0	164	159	159	104.1391	101.0623	1.5733	158	100.9744	3.7648	1	0.0126	0.0000	101.0623	1	8	1.1398	1.1224	0.0842	0.6789	0.0572	proton	1.4959	0	1	159	0	nan	nan	nan	117327	91088	87662	75585	66545	67346	60954	53423	2	1	2	3	4	4	9	7	16	17	29
pdvd	039349_61_d51vstm	200	20	0	516	516	516	333.3211	333.3211	1.5481	516	332.7772	0.0000	0	0.0174	0.0000	333.3211	1	8	1.1294	0.9312	0.1688	0.5632	0.2093	muon	1.4776	0	1	516	0	nan	nan	nan	60013	63378	61787	69528	58842	65294	60840	60745	2	2	1	3	3	5	8	7	17	17	32
pdvd	039349_61_d51vstm	210	21	0	159	159	92	102.9708	102.9708	0.8935	159	103.5708	0.0000	0	0.0978	44.2877	102.9708	0	1	nan	nan	nan	nan	nan	none	1.7775	0	0	92	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	59166	0	0	0	0	0	0	0	0	0	0	25
pdvd	039349_61_d51vstm	300	30	0	279	279	279	180.7163	180.7163	1.5439	279	181.3163	0.0000	0	0.0538	0.0000	180.7163	1	8	2.9507	0.9337	0.1745	0.5647	0.2102	muon	1.3758	0	0	279	0	nan	nan	nan	84798	64420	75303	42980	57903	63552	58917	61805	2	2	2	3	3	5	8	9	15	17	31
pdvd	039349_61_d51vstm	500	50	0	331	323	284	227.5671	222.7449	1.2750	322	222.7486	5.4185	1	0.0211	0.0000	187.0046	1	8	1.7018	0.9694	0.0830	0.5863	0.0916	muon	1.1208	0	1	0	284	nan	nan	nan	88746	92599	64718	62002	59021	60848	50685	53311	2	2	1	3	3	4	7	8	15	16	28
pdvd	039349_61_d51vstm	510	51	0	161	139	139	103.1116	88.9595	1.5625	138	88.8089	14.9027	1	0.0000	0.0000	88.9595	1	8	1.8383	0.9263	0.0967	0.5603	0.1214	muon	1.1498	0	1	0	139	nan	nan	nan	76005	77500	72769	49921	63735	56662	55299	52045	2	1	1	3	3	5	7	8	15	16	32
pdvd	039349_61_d51vstm	580	58	0	82	70	59	51.5427	43.7795	1.3477	69	43.8092	8.3335	1	0.2373	0.5407	43.7795	1	8	2.8824	0.6780	0.4919	0.4100	0.4986	muon	3.4752	0	0	0	59	nan	nan	nan	49080	58955	53405	51088	86555	14152	31139	60802	1	2	2	3	3	5	7	5	8	16	7
pdvd	039349_61_d51vstm	620	62	0	129	129	129	83.4458	83.4458	1.5459	129	84.0458	0.0000	0	0.1240	0.0000	83.4458	1	8	0.5835	0.7450	0.2945	0.4506	0.2851	proton	2.2378	0	0	0	129	nan	nan	nan	52614	51060	46527	58836	76949	53359	51682	24936	2	1	2	3	3	5	7	7	16	15	32
pdvd	039349_62_d51vstm	320	32	0	536	536	463	348.4732	348.4732	1.3287	536	348.3793	0.0000	0	0.0043	0.0000	302.7243	1	8	1.0977	0.9596	0.1714	0.5804	0.2062	muon	1.1857	0	1	463	0	nan	nan	nan	58743	86663	59592	63265	66290	61921	60140	62237	2	1	1	4	3	5	7	7	15	14	31
pdvd	039349_62_d51vstm	350	35	0	194	194	194	130.4910	130.4910	1.4867	194	128.6417	0.0000	0	0.0103	0.0000	130.4910	1	8	0.5072	0.9106	0.1485	0.5507	0.1749	muon	1.7798	0	1	194	0	nan	nan	nan	56718	86069	64073	59450	60645	58445	53078	55418	2	1	2	3	3	5	8	8	12	16	30
pdvd	039349_62_d51vstm	360	36	0	44	44	0	27.0897	27.0897	0.0000	44	27.6897	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.0177	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_62_d51vstm	630	63	0	339	325	271	221.1118	211.7147	1.2800	324	211.6655	10.0463	1	0.0332	0.0000	176.3792	1	8	nan	0.9443	0.0532	0.5711	0.0759	muon	1.2373	0	1	0	271	nan	nan	nan	82699	84017	65075	61606	62040	52658	54504	52281	1	1	1	3	4	3	9	8	15	15	31
pdvd	039349_62_d51vstm	660	66	0	394	394	394	252.0984	252.0984	1.5629	394	250.2204	0.0000	0	0.0330	0.0000	252.0984	1	8	1.0232	0.5601	0.8074	0.3387	0.8336	muon	1.3685	0	1	0	394	nan	nan	nan	38627	7040	26362	56565	88725	48633	45202	50202	2	2	1	4	4	5	8	8	16	15	27
pdvd	039349_62_d51vstm	700	70	0	138	138	106	87.3698	87.3698	1.2132	138	87.9698	0.0000	0	0.0660	0.0000	67.6721	1	8	0.8530	0.6392	0.2414	0.3866	0.2859	muon	1.4215	0	0	0	106	nan	nan	nan	43088	39422	38156	35894	46112	46653	52262	43703	2	1	2	3	4	4	7	8	17	14	32
pdvd	039349_63_d51vstm	410	41	0	126	126	46	81.0612	81.0612	0.5675	126	81.6612	0.0000	0	0.1087	0.0000	29.5504	1	5	0.2536	0.7461	0.4497	0.4400	0.4640	muon	2.4895	0	0	0	46	nan	nan	nan	nan	26754	48925	74721	51544	68254	nan	nan	2	2	2	1	4	3	8	8	16	0	0
pdvd	039349_63_d51vstm	470	47	0	170	170	0	111.3203	111.3203	0.0000	170	111.9829	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.7252	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_63_d51vstm	480	48	0	443	443	443	357.5287	357.5287	1.2391	443	281.0673	0.0000	0	0.1693	0.0000	357.5287	1	7	1.6442	0.7853	0.1572	0.4776	0.1233	proton	4.4814	0	0	0	443	nan	nan	nan	nan	70823	60561	71070	49228	40716	36758	37907	2	2	2	2	4	4	8	8	15	16	32
pdvd	039349_63_d51vstm	520	52	0	174	174	106	112.4457	112.4457	0.9427	174	113.0791	0.0000	0	0.0000	0.0000	67.8267	1	8	1.8100	1.0066	0.0564	0.6088	0.0633	muon	1.4522	0	1	0	106	nan	nan	nan	81829	81089	76818	67356	69522	62886	55978	51475	2	1	2	4	3	4	8	7	17	16	29
pdvd	039349_63_d51vstm	550	55	0	262	259	257	169.6451	167.1779	1.5373	258	167.3154	3.0280	1	0.0661	0.0000	167.1779	1	8	0.2764	0.6986	0.9913	0.4225	0.9938	muon	4.5052	0	0	0	257	nan	nan	nan	5752	151573	91748	83243	58556	49381	22304	54195	2	1	0	3	3	5	8	8	16	14	32
pdvd	039349_63_d51vstm	670	67	0	1052	1052	988	689.7979	689.7979	1.4323	1052	680.4547	0.0000	0	0.0182	0.0000	649.2495	1	8	2.7624	0.9806	0.2251	0.5931	0.2304	muon	1.3225	0	1	472	516	nan	nan	nan	80112	69276	81388	72259	87279	35911	60181	56968	2	1	2	3	3	4	8	7	14	15	31
