sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp1k	18255	1	63163	0	12.621	7.655	16	1160076	0	nu-candidate	8	1	1	1	0	1.881	171.8	9	94.48893	113.090744	331.58444	4.4549656	-15.0	1.0	0.0	0.7	0.0	556.5529	0.0	0.0	0.0	0	20.150686
mcp1k	18255	1	63273	0	7.840	1.427	11	436660	0	nu-candidate	15	1	1	0	0																		
mcp1k	18255	1	63359	0	12.847	6.881	16	1392696	0	nu-candidate	16	1	1	1	0	0.815	26.0	3	-159.34126	185.27374	52.13416	-0.22024333	-15.0	1.0	0.0	0.7	0.0	348.51526	0.0	0.0	0.0	0	3.2630053
mcp1k	18255	1	63427	0	11.459	5.845	13	1199508	0	nu-candidate	12	1	1	1	0	1.022	84.4	5	-86.87385	-24.27329	111.681145	2.3929482	-15.0	1.0	0.0	0.7	0.0	528.54865	69.3483	0.0	69.3483	3	4.197818
mcp1k	18255	1	63493	0	7.589	1.423	8	433248	0	nu-candidate	15	1	1	0	0																		
mcp1k	18255	1	63515	0	7.443	1.106	9	382740	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	63537	0	11.797	5.085	13	1158532	0	nu-candidate	12	1	1	1	0	0.657	2.0	10	-185.52495	60.50107	247.91713	-1.6261246	-15.0	1.0	0.0	0.7	0.0	134.00269	0.0	0.0	0.0	0	25.760933
mcp1k	18255	1	63551	0	11.488	5.549	12	1137092	0	nu-candidate	6	1	1	1	0	2.027	94.7	1	59.074608	35.401794	199.92255	0.9910962	-15.0	1.0	0.0	0.7	0.0	353.51474	0.0	0.0	0.0	0	0.5633615
mcp1k	18255	1	63559	0	11.531	6.205	12	1206964	0	nu-candidate	12	1	1	1	0	1.326	157.8	16	184.22128	129.72163	85.9415	3.343838	-15.0	1.0	0.0	0.7	0.0	608.4578	4.109808	0.0	4.109808	2	108.79298
mcp1k	18255	1	63581	0	8.969	1.049	11	377580	0	no-bundle	10	0	1	0	0																		
mcp1k	18255	1	63603	0	11.394	6.489	13	1185812	0	nu-candidate	11	1	1	1	0	1.306	120.9	2	42.957355	179.88951	149.04184	4.0541816	-15.0	1.0	1.0	0.7	0.0	816.46594	1.6129192	0.0	1.6129192	1	0.0
mcp1k	18255	1	63669	0	11.411	6.560	13	1149156	0	nu-candidate	5	1	1	1	0	1.994	180.5	11	-85.2929	121.70781	334.41013	3.1183748	-15.0	1.0	0.0	0.7	0.0	542.68506	30.98614	0.0	30.98614	8	4.1223526
mcp1k	18255	1	63711	0	7.542	1.371	8	434664	0	cosmic-tagged	17	1	1	0	0																		
mcp1k	18255	1	63947	0	7.482	0.988	8	370016	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	64057	0	6.597	1.152	8	397088	0	no-beam-flash	18	0	0	0	0																		
mcp1k	18255	1	64079	0	5.286	0.766	7	340068	0	no-bundle	9	0	1	0	0																		
mcp1k	18255	1	64107	0	8.934	1.118	10	389492	0	nu-candidate	16	1	1	0	0																		
mcp1k	18255	1	64409	0	18.780	13.198	20	1212076	0	nu-candidate	7	1	1	1	0	0.534	59.1	33	77.5678	143.07085	305.60553	0.058695287	6.9680786	1.0	0.0	0.7	0.0	1014.3629	5.7303762	0.0	5.7303762	5	2.630714
mcp1k	18255	1	64453	0	6.912	0.972	9	357612	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	64475	0	13.676	8.982	15	1202844	0	nu-candidate	16	1	1	1	0	0.550	258.4	6	-123.32372	-152.88173	27.699068	2.2812035	-15.0	1.0	0.0	0.7	0.0	986.78546	1.174876	0.0	1.174876	1	4.4399805
mcp1k	18255	1	64503	0	10.823	5.521	12	1176592	0	nu-candidate	12	1	1	1	0	1.420	49.8	3	123.6795	-122.34528	122.8487	0.8414644	-15.0	1.0	1.0	0.7	0.0	255.31488	0.0	0.0	0.0	0	2.9687796
mcp1k	18255	1	64591	0	12.643	7.844	13	1233276	0	nu-candidate	12	1	1	1	0	0.890	185.4	22	-63.78235	-39.413944	2.1440563	-2.5411222	-15.0	1.0	1.0	-0.42763412	0.0	636.9744	306.82318	119.753716	187.06947	23	2.1674743
mcp1k	18255	1	64613	0	9.831	5.288	11	1163484	0	nu-candidate	11	1	1	1	0	1.677	1.6	2	-94.235466	-32.648335	23.921358	-2.3564634	-15.0	1.0	1.0	0.7	0.0	106.90206	0.0	0.0	0.0	0	1.1446244
mcp1k	18255	1	64701	0	5.989	0.958	7	350276	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	64717	0	8.928	5.963	11	1215468	0	nu-candidate	14	1	1	1	0	0.631	46.9	16	-176.88934	96.18925	349.0745	-0.56865215	-15.0	1.0	0.0	0.7	0.0	523.49036	2.4985619	0.0	2.4985619	2	122.283325
mcp1k	18255	1	64921	0	12.048	6.913	14	1181516	0	nu-candidate	10	1	1	1	0	1.854	88.4	14	105.42905	123.97773	101.7688	0.34181958	-15.0	1.0	0.0	0.7	0.0	1047.9021	0.41032124	0.0	0.41032124	1	15.294042
mcp1k	18255	1	64959	0	12.372	6.771	14	1271144	0	nu-candidate	12	1	1	1	0	1.186	87.7	2	16.752388	197.08649	0.07259273	-2.7892094	-15.0	1.0	1.0	0.6239154	0.0	397.44116	1.5488765	0.0	1.5488765	1	61.769592
mcp1k	18259	1	65018	0	6.067	0.941	8	349984	0	nu-candidate	12	1	1	0	0																		
mcp1k	18255	1	65025	0	10.233	6.187	12	1266472	0	nu-candidate	15	1	1	1	0	1.469	38.3	1	38.946033	-198.77855	398.80405	-1.1515778	-15.0	1.0	1.0	0.7	0.0	237.10712	0.0	0.0	0.0	0	10.0051155
mcp1k	18255	1	65053	0	10.295	6.638	12	1232464	0	nu-candidate	11	2	2	1	0	0.643	113.9	7	-143.80084	45.595966	300.08096	2.7556157	-15.0	1.0	0.0	0.7	0.0	514.10394	1.9770259	0.0	1.9770259	1	3.0192492
mcp1k	18255	1	65267	0	10.028	5.755	12	1217444	0	nu-candidate	13	1	1	1	0	1.958	10.6	7	-76.210846	-193.30998	435.55252	-0.62271667	-15.0	1.0	0.0	0.7	0.0	34.173725	2.1715233	0.0	2.1715233	2	0.7880952
mcp1k	18255	1	65289	0	13.865	9.825	15	1215028	0	cosmic-tagged	10	1	1	1	0	1.746	103.7	16	-81.33189	66.44895	309.82047	1.6218342	-15.0	1.0	0.0	0.7	0.0	1024.3544	3.6626537	0.0	3.6626537	2	394.612
mcp1k	18255	1	65295	0	11.324	5.961	12	1231584	0	nu-candidate	12	1	1	1	0	0.992	62.6	1	195.90218	-32.875057	448.63718	1.5399387	-15.0	1.0	0.0	0.7	0.0	281.86584	0.0	0.0	0.0	0	0.4423213
mcp1k	18255	1	65355	0	5.072	1.142	6	390628	0	nu-candidate	15	1	1	0	0																		
mcp1k	18259	1	65612	0	6.011	0.999	8	360844	0	no-beam-flash	9	0	0	0	0																		
mcp1k	18255	1	65647	0	8.464	1.300	9	390704	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	65691	0	6.202	1.275	7	414160	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18259	1	65788	0	5.954	0.837	6	338944	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18259	1	65942	0	7.337	0.832	9	325748	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	65999	0	14.619	5.829	16	1232768	0	cosmic-tagged	15	1	1	1	0	0.584	28.8	6	-200.10938	-96.687035	266.4434	-1.89281	-15.0	1.0	1.0	0.7	0.0	269.35208	2.371329	0.0	2.371329	1	1.9139218
mcp1k	18255	1	66043	0	7.030	0.985	10	374808	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	66087	0	7.011	0.900	10	348700	0	no-beam-flash	7	0	0	0	0																		
mcp1k	18259	1	66118	0	11.828	5.741	14	1182776	0	nu-candidate	11	1	1	1	0	1.950	83.0	2	138.62659	34.020687	204.80681	1.0505333	-15.0	1.0	0.0	0.7	0.0	442.09116	0.0	0.0	0.0	0	1.8361039
mcp1k	18259	1	66272	0	11.773	5.466	14	1164968	0	nu-candidate	13	1	1	1	0	0.815	16.0	5	186.66656	106.153465	348.87665	-0.38463554	-15.0	1.0	0.0	0.7	0.0	685.51373	0.7189374	0.0	0.7189374	1	5.1577435
mcp1k	18255	1	66329	0	7.168	0.898	8	365672	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18259	1	66338	0	8.419	1.181	10	405992	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	66461	0	8.313	0.943	10	354676	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	66571	0	8.215	0.765	10	329364	0	no-bundle	15	0	1	0	0																		
mcp1k	18255	1	66615	0	8.494	1.416	10	453248	0	cosmic-tagged	14	1	2	0	0																		
mcp1k	18259	1	66624	0	8.204	1.202	10	392776	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18259	1	66646	0	11.042	5.167	13	1144664	0	nu-candidate	12	1	1	1	0	1.923	22.1	2	-50.857662	-71.36463	485.7759	2.1967087	-15.0	1.0	0.0	0.7	0.0	347.08755	2.082162	0.0	2.082162	2	0.0
mcp1k	18259	1	66712	0	14.718	7.046	16	1226904	0	nu-candidate	14	1	1	1	0	1.999	66.8	4	67.27258	133.66614	459.2333	2.3728902	-15.0	1.0	0.0	0.7	0.0	783.69116	0.0	0.0	0.0	0	6.3929434
mcp1k	18259	1	66822	0	7.134	1.352	9	383472	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18259	1	66954	0	8.609	1.751	10	444684	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18259	1	67108	0	7.302	1.088	9	376152	0	no-bundle	6	0	1	0	0																		
mcp1k	18259	1	67152	0	7.424	1.315	9	437544	0	nu-candidate	14	1	1	0	0																		
mcp1k	18259	1	67394	0	12.293	7.309	14	1199768	0	nu-candidate	13	1	1	1	0	0.635	46.5	21	55.851814	174.77135	387.66238	0.74240637	-5.1575165	1.0	0.0	0.7	0.0	855.6025	85.01208	82.84011	2.171961	3	19.882084
mcp1k	18259	1	67746	0	11.149	6.772	13	1194872	0	nu-candidate	9	1	1	1	0	1.618	172.4	1	71.10309	37.32898	330.72928	2.9362824	-15.0	1.0	0.0	0.7	0.0	533.672	0.6820814	0.0	0.6820814	1	0.0
mcp1k	18259	1	67922	0	8.272	0.905	9	355056	0	no-beam-flash	9	0	0	0	0																		
mcp1k	18259	1	67988	0	8.350	0.974	9	366928	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18259	1	68054	0	8.532	1.086	10	389116	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18259	1	68362	0	8.465	1.258	9	422680	0	no-bundle	12	0	1	0	0																		
mcp1k	18259	1	68428	0	8.521	0.889	10	349960	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18259	1	68516	0	7.489	0.860	9	347648	0	no-bundle	10	0	1	0	0																		
mcp1k	18259	1	68648	0	14.991	6.685	17	1235200	0	nu-candidate	11	1	1	1	0	1.371	116.8	1	-61.165493	-152.88275	388.60257	-1.2541355	-15.0	1.0	0.0	0.7	0.0	217.2916	234.92697	232.87155	2.0554287	2	0.0
mcp1k	18259	1	68714	0	14.980	5.997	17	1221464	0	nu-candidate	13	1	1	1	0	1.085	94.0	1	-174.91483	-49.33682	288.39172	2.7082207	-15.0	1.0	0.0	0.7	0.0	449.66043	0.0	0.0	0.0	0	2.5404117
mcp1k	18259	1	68956	0	13.738	6.604	15	1191896	0	cosmic-tagged	10	1	1	1	0	2.010	115.0	4	76.14348	-180.85059	89.484566	3.4487054	-15.0	1.0	1.0	0.7	0.0	610.5971	4.0293274	0.0	4.0293274	3	0.0
mcp1k	18259	1	68978	0	13.764	6.673	14	1248640	0	nu-candidate	11	1	1	1	0	1.910	156.3	2	9.215821	91.77868	87.19461	1.5521263	-15.0	1.0	0.0	0.7	0.0	599.40955	4.543587	0.0	4.543587	2	0.0
mcp1k	18259	1	69000	0	7.252	0.738	8	324700	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18259	1	69066	0	7.574	1.363	9	405696	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18259	1	69286	0	6.353	1.307	8	425528	0	no-bundle	10	0	1	0	0																		
mcp1k	18259	1	69308	0	4.890	0.649	6	304760	0	nu-candidate	8	1	1	0	0																		
mcp1k	18259	1	70562	0	7.185	0.701	9	311512	0	nu-candidate	7	2	2	0	0																		
mcp1k	18259	1	70980	0	7.427	1.313	9	381448	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18259	1	71046	0	12.876	6.360	15	1179780	0	nu-candidate	14	1	1	1	0	0.784	192.2	8	-82.40284	120.5467	346.61838	3.882836	-15.0	1.0	0.0	0.7	0.0	641.9117	6.261465	0.0	6.261465	3	11.342453
mcp1k	18259	1	71178	0	12.729	6.168	13	1208576	0	nu-candidate	12	1	1	1	0	1.562	23.9	13	106.37351	-136.30017	464.7637	-0.4869005	-15.0	1.0	0.0	0.7	0.0	454.28247	28.074587	0.0	28.074587	1	118.81465
mcp1k	18259	1	71222	0	13.876	8.160	15	1254932	0	nu-candidate	12	1	1	1	0	1.702	122.8	11	-118.02941	100.083916	98.32877	2.774248	-15.0	1.0	0.0	0.7	0.0	917.9216	0.0	0.0	0.0	0	16.400045
mcp1k	18259	1	71266	0	12.766	5.971	13	1265880	0	nu-candidate	13	1	1	1	0	0.687	95.2	1	94.50227	152.28624	439.96414	2.3331778	-15.0	1.0	0.0	0.7	0.0	348.16675	0.0	0.0	0.0	0	2.069877
mcp1k	18259	1	71288	0	7.112	1.007	8	388876	0	no-bundle	14	0	1	0	0																		
mcp1k	18259	1	71376	0	7.723	0.751	9	328104	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18259	1	71486	0	7.820	1.375	9	386940	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18259	1	71530	0	10.285	6.071	12	1274588	0	cosmic-tagged	10	1	1	1	0	0.818	20.9	2	-66.079	24.889545	386.0645	-1.9792919	-15.0	1.0	0.0	0.7	0.0	51.558464	0.0	0.0	0.0	0	0.0
mcp1k	18259	1	71640	0	13.220	8.510	15	1260600	0	nu-candidate	11	1	1	1	0	1.066	230.1	6	-115.28234	-12.756884	331.0869	2.7537959	-15.0	1.0	1.0	0.7	0.0	771.2214	0.0	0.0	0.0	0	99.89631
mcp1k	18259	1	71882	0	6.764	1.585	8	446012	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18259	1	71948	0	7.500	1.223	8	415972	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18259	1	72256	0	11.383	6.110	12	1211008	0	nu-candidate	12	1	1	1	0	1.031	75.9	2	-13.295841	54.222664	443.33987	3.0978901	-15.0	1.0	0.0	0.7	0.0	416.47412	0.0	0.0	0.0	0	1.5347168
mcp1k	18259	1	72564	0	6.305	0.829	7	348416	0	no-bundle	10	0	1	0	0																		
mcp1k	18259	1	72586	0	12.841	8.307	14	1261140	0	nu-candidate	15	1	1	1	0	1.175	301.4	20	-61.652782	-197.2876	53.75645	2.453846	-15.0	1.0	0.0	0.7	0.0	844.64026	27.158995	0.0	27.158995	19	0.0
mcp1k	18259	1	72828	0	7.317	1.094	8	391008	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18259	1	73004	0	14.849	7.982	16	1252676	0	nu-candidate	12	1	1	1	0	0.625	106.4	9	-11.778756	151.399	158.4426	3.4918694	-11.895993	1.0	0.0	0.7	0.0	705.6076	43.318787	0.0	43.318787	4	5.1428456
mcp1k	18259	1	73070	0	7.201	0.853	8	344292	0	nu-candidate	9	1	1	0	0																		
mcp1k	18259	1	73422	0	5.999	1.265	6	413496	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18259	1	166650	0	5.973	1.357	6	401240	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18259	1	166738	0	13.814	9.758	14	1207600	0	nu-candidate	11	1	1	1	0	0.646	218.0	36	25.631195	44.94543	177.45305	4.176479	-15.0	1.0	0.0	0.7	0.0	1484.0302	15.57749	0.0	15.57749	12	346.61664
mcp1k	18259	1	166804	0	9.737	5.233	10	1160432	0	nu-candidate	10	1	1	1	0	1.658	28.3	1	56.418114	90.51642	498.90366	-0.95451033	-15.0	1.0	1.0	0.7	0.0	204.7004	0.705983	0.0	0.705983	1	0.0
mcp1k	18259	1	166870	0	13.897	9.506	15	1234288	0	nu-candidate	17	1	1	1	0	0.621	31.9	17	-141.82384	144.7355	137.93062	0.22657183	-15.0	1.0	0.0	0.7	0.0	682.66626	40.19677	40.19677	0.0	1	10.946717
mcp1k	18259	1	167112	0	10.936	6.475	12	1223408	0	nu-candidate	15	1	1	1	0	1.250	57.0	10	-110.090965	172.79137	224.77708	3.421238	-15.0	1.0	0.0	0.7	0.0	703.37524	0.0	0.0	0.0	0	2.3218882
mcp1k	18259	1	167200	0	7.217	0.934	9	342252	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18259	1	167222	0	7.302	0.944	9	349516	0	no-bundle	7	0	1	0	0																		
mcp1k	18259	1	167354	0	7.160	1.336	8	415152	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18259	1	167376	0	6.000	0.998	8	343216	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18259	1	167398	0	6.291	1.658	8	485724	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18259	1	167640	0	6.461	2.314	8	512868	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18259	1	167684	0	11.332	5.314	13	1167236	0	nu-candidate	14	1	1	1	0	1.139	14.6	0	4.264097	-181.3077	253.77171	-0.87666756	-15.0	1.0	0.0	0.7	0.0	157.01407	0.0	0.0	0.0	0	0.0
mcp1k	18259	1	167904	0	7.789	1.489	9	460064	0	no-beam-flash	16	0	0	0	0																		
mcp1k	18259	1	168388	0	6.389	0.837	8	343840	0	cosmic-tagged	7	1	1	0	0																		
mcp1k	18259	1	168410	0	7.338	0.978	8	356920	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18259	1	168432	0	11.175	7.097	13	1211576	0	nu-candidate	13	1	1	1	0	1.143	84.7	8	-96.90803	-189.84608	450.05438	2.3821435	-15.0	1.0	0.0	0.7	0.0	928.82196	0.0	0.0	0.0	0	10.407681
mcp1k	18259	1	168526	0	32.608	26.423	33	1281668	0	nu-candidate	13	1	1	1	0	1.265	373.1	43	-156.07274	-99.24163	38.899677	4.221229	-9.553282	1.0	0.0	0.7	0.0	2047.7715	275.22076	264.84268	10.378092	8	32.31203
mcp1k	18259	1	168614	0	11.237	6.741	12	1141276	0	nu-candidate	9	1	1	1	0	1.099	174.2	1	108.273094	70.72851	232.55212	2.0384955	-15.0	1.0	0.0	0.7	0.0	547.1854	0.0	0.0	0.0	0	1.1017022
mcp1k	18259	1	168658	0	11.490	6.268	12	1229948	0	nu-candidate	17	1	1	1	0	1.634	90.3	5	168.21196	-177.3406	256.9726	1.9718239	-15.0	1.0	1.0	0.7	0.0	349.38547	0.0	0.0	0.0	0	5.9561257
mcp1k	18259	1	169054	0	8.269	0.987	9	341600	0	cosmic-tagged	6	1	1	0	0																		
mcp1k	18259	1	169202	0	8.359	1.139	9	391492	0	no-bundle	9	0	1	0	0																		
mcp1k	18259	1	169208	0	8.432	1.925	9	478672	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18259	1	169340	0	6.006	0.990	8	366932	0	no-bundle	10	0	1	0	0																		
mcp1k	18259	1	169356	0	13.042	9.153	15	1231076	0	nu-candidate	11	1	1	1	0	1.689	123.3	18	140.65398	152.26077	177.94884	1.0643127	-15.0	1.0	0.0	0.7	0.0	1087.2922	13.481593	13.481593	0.0	2	139.2443
mcp1k	18259	1	169488	0	8.742	5.081	10	1137132	0	nu-candidate	6	1	1	1	0	1.123	3.7	11	95.29633	160.29924	416.40442	-1.6809965	-15.0	1.0	0.0	0.7	0.0	97.74209	9.36979	0.0	9.36979	5	8.702465
mcp1k	18259	1	169532	0	7.637	1.828	9	382264	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18259	1	169598	0	10.544	6.258	12	1203836	0	nu-candidate	10	2	2	1	0	1.514	88.0	3	158.09906	198.7209	185.40855	-1.4883863	-15.0	1.0	1.0	0.7	0.0	448.9182	3.565117	0.0	3.565117	1	1.8213588
mcp1k	18259	1	169620	0	12.871	8.678	15	1164440	0	nu-candidate	10	1	1	1	0	1.854	201.4	8	50.574577	157.21408	32.160843	3.8006027	-15.0	1.0	0.0	0.7	0.0	1090.4387	0.6353648	0.0	0.6353648	1	5.6275935
mcp1k	18259	1	169626	0	12.833	8.131	15	1160564	0	nu-candidate	9	1	1	1	0	1.243	41.6	23	4.343145	209.15877	414.44122	-2.6443033	-11.320269	0.0	1.0	0.7	0.0	617.02045	141.38332	0.0	141.38332	3	313.58246
mcp1k	18259	1	169708	0	6.418	1.052	8	350180	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18259	1	169736	0	4.272	1.173	6	385872	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18259	1	169758	0	6.224	2.947	8	673100	0	cosmic-tagged	3	1	1	1	0	1.379	2.3	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18259	1	169774	0	7.993	5.267	10	1144856	0	nu-candidate	9	1	1	1	0	0.969	14.1	10	-78.25553	-198.65558	191.61137	-2.1557395	-15.0	1.0	1.0	0.7	0.0	60.21104	0.0	0.0	0.0	0	1.6199499
mcp1k	18259	1	169824	0	14.286	10.598	16	1240224	0	nu-candidate	11	1	1	1	0	1.328	325.2	4	57.28527	-142.63545	113.81533	5.6839952	-15.0	1.0	0.0	0.7	0.0	1064.4553	234.97537	234.97537	0.0	2	4.7834334
mcp1k	18259	1	169846	0	7.595	5.580	8	1196332	0	nu-candidate	12	1	1	1	0	1.877	2.4	8	-77.77229	-44.43074	226.77411	-3.1038802	-15.0	1.0	0.0	0.7	0.0	31.347828	0.0	0.0	0.0	0	18.351944
mcp1k	18259	1	169890	0	7.997	6.507	9	1208532	0	nu-candidate	14	1	1	1	0	1.635	149.1	1	-60.247963	-89.495735	352.19962	4.4462876	-15.0	1.0	0.0	0.7	0.0	477.5404	0.0	0.0	0.0	0	1.4648316
mcp1k	18259	1	170792	0	11.403	7.015	12	1176344	0	nu-candidate	9	1	1	1	0	1.662	56.2	4	-142.15779	179.31151	115.427124	1.3796107	-15.0	1.0	0.0	0.7	0.0	850.78577	0.8314833	0.0	0.8314833	1	2.553497
mcp1k	18259	1	170808	0	11.586	7.192	12	1277580	0	nu-candidate	13	1	1	1	0	1.008	57.8	12	177.30147	45.149044	386.7589	2.0241482	-15.0	1.0	1.0	0.7	0.0	627.32153	2.2323387	0.0	2.2323387	1	21.27884
mcp1k	18259	1	170814	0	10.241	6.169	11	1165700	0	nu-candidate	15	1	1	1	0	0.758	52.6	3	15.489714	-59.7147	202.74469	0.37279063	-15.0	1.0	1.0	0.7	0.0	306.13147	0.0	0.0	0.0	0	6.7568603
mcp1k	18259	1	170880	0	10.252	5.984	11	1199120	0	nu-candidate	12	1	1	1	0	1.506	18.2	10	-128.102	-65.15639	474.50632	-2.796202	-15.0	1.0	0.0	0.7	0.0	176.89041	8.556811	0.0	8.556811	6	1.6376377
mcp1k	18259	1	170924	0	10.346	6.151	11	1231584	0	nu-candidate	10	1	1	1	0	0.850	35.8	1	70.232475	-182.67845	73.31824	2.0674555	-15.0	1.0	0.0	0.7	0.0	359.14664	1.6259261	0.0	1.6259261	1	0.0
mcp1k	18259	1	170940	0	5.358	1.572	6	450044	0	cosmic-tagged	19	1	1	0	0																		
mcp1k	18259	1	170984	0	5.192	1.012	7	384512	0	nu-candidate	13	1	2	0	0																		
mcp1k	18259	1	171050	0	4.021	1.336	6	424572	0	nu-candidate	17	2	2	0	0																		
mcp1k	18259	1	171116	0	5.158	1.195	6	394904	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18259	1	171144	0	5.747	1.048	6	381272	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18259	1	171358	0	11.010	5.661	12	1146224	0	nu-candidate	9	1	1	1	0	0.743	31.2	8	166.57819	-11.296723	269.25275	0.04195136	-15.0	1.0	0.0	0.7	0.0	426.04855	5.3638473	0.0	5.3638473	3	7.533116
mcp1k	18259	1	171446	0	5.716	1.248	6	378448	0	cosmic-tagged	6	1	1	0	0																		
mcp1k	18259	1	171600	0	12.347	7.634	13	1242312	0	nu-candidate	12	1	1	1	0	0.563	341.8	12	171.67323	-105.33453	16.592781	4.6363935	-15.0	1.0	0.0	0.7	0.0	934.0008	6.7338815	0.0	6.7338815	3	8.62727
mcp1k	18259	1	171892	0	10.175	5.607	12	1241756	0	nu-candidate	15	1	1	1	0	0.614	1.9	2	-7.552545	62.677097	396.22	-1.2725792	-15.0	1.0	0.0	0.7	0.0	106.87286	0.42587456	0.0	0.42587456	1	0.0
mcp1k	18259	1	172090	0	11.834	8.585	13	1219124	0	nu-candidate	8	1	1	1	0	1.048	286.1	3	36.004982	198.49672	276.41394	-1.9427897	-15.0	1.0	1.0	0.7	0.0	821.28253	1.7006046	0.0	1.7006046	1	2.5856626
mcp1k	18259	1	172200	0	4.138	1.178	6	419884	0	nu-candidate	17	1	1	0	0																		
mcp1k	18259	1	172266	0	11.674	7.423	13	1157372	0	nu-candidate	12	1	1	1	0	0.808	117.1	20	-27.640696	131.45285	68.34059	2.265029	-15.0	1.0	0.0	0.7	0.0	714.6896	24.2165	0.0	24.2165	8	3.8240442
mcp1k	18259	1	172414	0	5.188	0.774	7	337728	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18259	1	172552	0	6.291	0.997	8	370120	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18259	1	172596	0	6.307	0.906	8	377444	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18259	1	172656	0	12.921	8.428	15	1200236	0	nu-candidate	10	1	1	1	0	0.697	257.9	13	78.01052	194.4958	79.84945	1.0746939	-15.0	1.0	0.0	0.7	0.0	877.59406	45.816143	43.405495	2.4106498	5	129.15047
mcp1k	18259	1	172722	0	6.102	0.948	7	354308	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18259	1	172788	0	16.482	10.679	17	1264680	0	nu-candidate	18	2	2	1	0	1.375	285.3	2	175.5376	13.67637	418.59164	1.728139	-15.0	1.0	0.0	0.7	0.0	807.6218	206.02031	204.87346	1.14685	4	0.9179213
mcp1k	18259	1	172794	0	12.425	7.342	13	1202240	0	nu-candidate	16	1	1	1	0	1.502	220.6	2	21.461067	148.34296	178.37878	2.8855596	-15.0	1.0	0.0	0.7	0.0	1031.4088	0.0	0.0	0.0	0	1.4616345
mcp1k	18259	1	172832	0	12.368	6.835	13	1179904	0	nu-candidate	15	1	1	1	0	1.174	137.1	15	-60.773228	-66.9054	130.51064	4.3141937	-15.0	1.0	0.0	0.7	0.0	653.20984	2.4168842	0.0	2.4168842	2	27.625183
mcp1k	18259	1	172860	0	5.232	1.040	7	364812	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18259	1	172926	0	5.130	1.082	7	377744	0	no-beam-flash	10	0	0	0	0																		
